N,TCS,TAM,TLM
100,4.422000e-04,1.620000e-05,4.800000e-06
144,1.254400e-03,3.660000e-05,1.380000e-05
189,3.416800e-03,7.600000e-05,1.980000e-05
233,6.211200e-03,1.464000e-04,5.940000e-05
278,1.142600e-02,2.214000e-04,4.380000e-05
322,1.632860e-02,3.632000e-04,6.600000e-05
367,2.576360e-02,3.722000e-04,9.860000e-05
411,4.904300e-02,4.696000e-04,8.420000e-05
456,4.768560e-02,5.750000e-04,9.720000e-05
500,6.267400e-02,9.116000e-04,1.248000e-04
